iteration	TMSE
1867		0.012243
1868		0.012242
1869		0.012240
1870		0.012238
1871		0.012236
1872		0.012235
1873		0.012233
1874		0.012231
1875		0.012230
1876		0.012228
1877		0.012226
1878		0.012225
1879		0.012223
1880		0.012221
1881		0.012220
1882		0.012218
1883		0.012216
1884		0.012214
1885		0.012213
1886		0.012211
1887		0.012209
1888		0.012208
1889		0.012206
1890		0.012204
1891		0.012203
1892		0.012201
1893		0.012199
1894		0.012198
1895		0.012196
1896		0.012194
1897		0.012192
1898		0.012191
1899		0.012189
1900		0.012187
1901		0.012186
1902		0.012184
1903		0.012182
1904		0.012181
1905		0.012179
1906		0.012177
1907		0.012176
1908		0.012174
1909		0.012172
1910		0.012171
1911		0.012169
1912		0.012167
1913		0.012165
1914		0.012164
1915		0.012162
1916		0.012160
1917		0.012159
1918		0.012157
1919		0.012155
1920		0.012154
1921		0.012152
1922		0.012150
1923		0.012149
1924		0.012147
1925		0.012145
1926		0.012144
1927		0.012142
1928		0.012140
1929		0.012139
1930		0.012137
1931		0.012135
1932		0.012134
1933		0.012132
1934		0.012130
1935		0.012128
1936		0.012127
1937		0.012125
1938		0.012123
1939		0.012122
1940		0.012120
1941		0.012118
1942		0.012117
1943		0.012115
1944		0.012113
1945		0.012112
1946		0.012110
1947		0.012108
1948		0.012107
1949		0.012105
1950		0.012103
1951		0.012102
1952		0.012100
1953		0.012098
1954		0.012097
1955		0.012095
1956		0.012093
1957		0.012092
1958		0.012090
1959		0.012088
1960		0.012087
1961		0.012085
1962		0.012083
1963		0.012082
1964		0.012080
1965		0.012078
1966		0.012077
1967		0.012075
1968		0.012073
1969		0.012072
1970		0.012070
1971		0.012068
1972		0.012067
1973		0.012065
1974		0.012063
1975		0.012062
1976		0.012060
1977		0.012058
1978		0.012057
1979		0.012055
1980		0.012053
1981		0.012052
1982		0.012050
1983		0.012048
1984		0.012047
1985		0.012045
1986		0.012043
1987		0.012042
1988		0.012040
1989		0.012038
1990		0.012037
1991		0.012035
1992		0.012033
1993		0.012032
1994		0.012030
1995		0.012028
1996		0.012027
1997		0.012025
1998		0.012023
1999		0.012022
2000		0.012020
2001		0.012018
2002		0.012017
2003		0.012015
2004		0.012013
2005		0.012012
2006		0.012010
2007		0.012008
2008		0.012007
2009		0.012005
2010		0.012004
2011		0.012002
2012		0.012000
2013		0.011999
2014		0.011997
2015		0.011995
2016		0.011994
2017		0.011992
2018		0.011990
2019		0.011989
2020		0.011987
2021		0.011985
2022		0.011984
2023		0.011982
2024		0.011980
2025		0.011979
2026		0.011977
2027		0.011975
2028		0.011974
2029		0.011972
2030		0.011970
2031		0.011969
2032		0.011967
2033		0.011966
2034		0.011964
2035		0.011962
2036		0.011961
2037		0.011959
2038		0.011957
2039		0.011956
2040		0.011954
2041		0.011952
2042		0.011951
2043		0.011949
2044		0.011947
2045		0.011946
2046		0.011944
2047		0.011942
2048		0.011941
2049		0.011939
2050		0.011938
2051		0.011936
2052		0.011934
2053		0.011933
2054		0.011931
2055		0.011929
2056		0.011928
2057		0.011926
2058		0.011924
2059		0.011923
2060		0.011921
2061		0.011919
2062		0.011918
2063		0.011916
2064		0.011915
2065		0.011913
2066		0.011911
2067		0.011910
2068		0.011908
2069		0.011906
2070		0.011905
2071		0.011903
2072		0.011901
2073		0.011900
2074		0.011898
2075		0.011897
2076		0.011895
2077		0.011893
2078		0.011892
2079		0.011890
2080		0.011888
2081		0.011887
2082		0.011885
2083		0.011883
2084		0.011882
2085		0.011880
2086		0.011879
2087		0.011877
2088		0.011875
2089		0.011874
2090		0.011872
2091		0.011870
2092		0.011869
2093		0.011867
2094		0.011866
2095		0.011864
2096		0.011862
2097		0.011861
2098		0.011859
2099		0.011857
2100		0.011856
2101		0.011854
2102		0.011853
2103		0.011851
2104		0.011849
2105		0.011848
2106		0.011846
2107		0.011844
2108		0.011843
2109		0.011841
2110		0.011839
2111		0.011838
2112		0.011836
2113		0.011835
2114		0.011833
2115		0.011831
2116		0.011830
2117		0.011828
2118		0.011826
2119		0.011825
2120		0.011823
2121		0.011822
2122		0.011820
2123		0.011818
2124		0.011817
2125		0.011815
2126		0.011814
2127		0.011812
2128		0.011810
2129		0.011809
2130		0.011807
2131		0.011805
2132		0.011804
2133		0.011802
2134		0.011801
2135		0.011799
2136		0.011797
2137		0.011796
2138		0.011794
2139		0.011792
2140		0.011791
2141		0.011789
2142		0.011788
2143		0.011786
2144		0.011784
2145		0.011783
2146		0.011781
2147		0.011780
2148		0.011778
2149		0.011776
2150		0.011775
2151		0.011773
2152		0.011771
2153		0.011770
2154		0.011768
2155		0.011767
2156		0.011765
2157		0.011763
2158		0.011762
2159		0.011760
2160		0.011759
2161		0.011757
2162		0.011755
2163		0.011754
2164		0.011752
2165		0.011751
2166		0.011749
2167		0.011747
2168		0.011746
2169		0.011744
2170		0.011743
2171		0.011741
2172		0.011739
2173		0.011738
2174		0.011736
2175		0.011734
2176		0.011733
2177		0.011731
2178		0.011730
2179		0.011728
2180		0.011726
2181		0.011725
2182		0.011723
2183		0.011722
2184		0.011720
2185		0.011718
2186		0.011717
2187		0.011715
2188		0.011714
2189		0.011712
2190		0.011710
2191		0.011709
2192		0.011707
2193		0.011706
2194		0.011704
2195		0.011702
2196		0.011701
2197		0.011699
2198		0.011698
2199		0.011696
2200		0.011694
2201		0.011693
2202		0.011691
2203		0.011690
2204		0.011688
2205		0.011686
2206		0.011685
2207		0.011683
2208		0.011682
2209		0.011680
2210		0.011678
2211		0.011677
2212		0.011675
2213		0.011674
2214		0.011672
2215		0.011670
2216		0.011669
2217		0.011667
2218		0.011666
2219		0.011664
2220		0.011663
2221		0.011661
2222		0.011659
2223		0.011658
2224		0.011656
2225		0.011655
2226		0.011653
2227		0.011651
2228		0.011650
2229		0.011648
2230		0.011647
2231		0.011645
2232		0.011643
2233		0.011642
2234		0.011640
2235		0.011639
2236		0.011637
2237		0.011635
2238		0.011634
2239		0.011632
2240		0.011631
2241		0.011629
2242		0.011628
2243		0.011626
2244		0.011624
2245		0.011623
2246		0.011621
2247		0.011620
2248		0.011618
2249		0.011616
2250		0.011615
2251		0.011613
2252		0.011612
2253		0.011610
2254		0.011609
2255		0.011607
2256		0.011605
2257		0.011604
2258		0.011602
2259		0.011601
2260		0.011599
2261		0.011597
2262		0.011596
2263		0.011594
2264		0.011593
2265		0.011591
2266		0.011590
2267		0.011588
2268		0.011586
2269		0.011585
2270		0.011583
2271		0.011582
2272		0.011580
2273		0.011578
2274		0.011577
2275		0.011575
2276		0.011574
2277		0.011572
2278		0.011571
2279		0.011569
2280		0.011567
2281		0.011566
2282		0.011564
2283		0.011563
2284		0.011561
2285		0.011560
2286		0.011558
2287		0.011556
2288		0.011555
2289		0.011553
2290		0.011552
2291		0.011550
2292		0.011549
2293		0.011547
2294		0.011545
2295		0.011544
2296		0.011542
2297		0.011541
2298		0.011539
2299		0.011538
2300		0.011536
2301		0.011534
2302		0.011533
2303		0.011531
2304		0.011530
2305		0.011528
2306		0.011527
2307		0.011525
2308		0.011523
2309		0.011522
2310		0.011520
2311		0.011519
2312		0.011517
2313		0.011516
2314		0.011514
2315		0.011512
2316		0.011511
2317		0.011509
2318		0.011508
2319		0.011506
2320		0.011505
2321		0.011503
2322		0.011502
2323		0.011500
2324		0.011498
2325		0.011497
2326		0.011495
2327		0.011494
2328		0.011492
2329		0.011491
2330		0.011489
2331		0.011487
2332		0.011486
2333		0.011484
2334		0.011483
2335		0.011481
2336		0.011480
2337		0.011478
2338		0.011477
2339		0.011475
2340		0.011473
2341		0.011472
2342		0.011470
2343		0.011469
2344		0.011467
2345		0.011466
2346		0.011464
2347		0.011463
2348		0.011461
2349		0.011459
2350		0.011458
2351		0.011456
2352		0.011455
2353		0.011453
2354		0.011452
2355		0.011450
2356		0.011449
2357		0.011447
2358		0.011445
2359		0.011444
2360		0.011442
2361		0.011441
2362		0.011439
2363		0.011438
2364		0.011436
2365		0.011435
2366		0.011433
2367		0.011431
2368		0.011430
2369		0.011428
2370		0.011427
2371		0.011425
2372		0.011424
2373		0.011422
2374		0.011421
2375		0.011419
2376		0.011418
2377		0.011416
2378		0.011414
2379		0.011413
2380		0.011411
2381		0.011410
2382		0.011408
2383		0.011407
2384		0.011405
2385		0.011404
2386		0.011402
2387		0.011400
2388		0.011399
2389		0.011397
2390		0.011396
2391		0.011394
2392		0.011393
2393		0.011391
2394		0.011390
2395		0.011388
2396		0.011387
2397		0.011385
2398		0.011384
2399		0.011382
2400		0.011380
2401		0.011379
2402		0.011377
2403		0.011376
2404		0.011374
2405		0.011373
2406		0.011371
2407		0.011370
2408		0.011368
2409		0.011367
2410		0.011365
2411		0.011363
2412		0.011362
2413		0.011360
2414		0.011359
2415		0.011357
2416		0.011356
2417		0.011354
2418		0.011353
2419		0.011351
2420		0.011350
2421		0.011348
2422		0.011347
2423		0.011345
2424		0.011344
2425		0.011342
2426		0.011340
2427		0.011339
2428		0.011337
2429		0.011336
2430		0.011334
2431		0.011333
2432		0.011331
2433		0.011330
2434		0.011328
2435		0.011327
2436		0.011325
2437		0.011324
2438		0.011322
2439		0.011321
2440		0.011319
2441		0.011317
2442		0.011316
2443		0.011314
2444		0.011313
2445		0.011311
2446		0.011310
2447		0.011308
2448		0.011307
2449		0.011305
2450		0.011304
2451		0.011302
2452		0.011301
2453		0.011299
2454		0.011298
2455		0.011296
2456		0.011295
2457		0.011293
2458		0.011292
2459		0.011290
2460		0.011288
2461		0.011287
2462		0.011285
2463		0.011284
2464		0.011282
2465		0.011281
2466		0.011279
2467		0.011278
2468		0.011276
2469		0.011275
2470		0.011273
2471		0.011272
2472		0.011270
2473		0.011269
2474		0.011267
2475		0.011266
2476		0.011264
2477		0.011263
2478		0.011261
2479		0.011260
2480		0.011258
2481		0.011256
2482		0.011255
2483		0.011253
2484		0.011252
2485		0.011250
2486		0.011249
2487		0.011247
2488		0.011246
2489		0.011244
2490		0.011243
2491		0.011241
2492		0.011240
2493		0.011238
2494		0.011237
2495		0.011235
2496		0.011234
2497		0.011232
2498		0.011231
2499		0.011229
2500		0.011228
2501		0.011226
2502		0.011225
2503		0.011223
2504		0.011222
2505		0.011220
2506		0.011219
2507		0.011217
2508		0.011216
2509		0.011214
2510		0.011213
2511		0.011211
2512		0.011210
2513		0.011208
2514		0.011207
2515		0.011205
2516		0.011204
2517		0.011202
2518		0.011201
2519		0.011199
2520		0.011197
2521		0.011196
2522		0.011194
2523		0.011193
2524		0.011191
2525		0.011190
2526		0.011188
2527		0.011187
2528		0.011185
2529		0.011184
2530		0.011182
2531		0.011181
2532		0.011179
2533		0.011178
2534		0.011176
2535		0.011175
2536		0.011173
2537		0.011172
2538		0.011170
2539		0.011169
2540		0.011167
2541		0.011166
2542		0.011164
2543		0.011163
2544		0.011161
2545		0.011160
2546		0.011158
2547		0.011157
2548		0.011155
2549		0.011154
2550		0.011152
2551		0.011151
2552		0.011149
2553		0.011148
2554		0.011146
2555		0.011145
2556		0.011143
2557		0.011142
2558		0.011140
2559		0.011139
2560		0.011137
2561		0.011136
2562		0.011134
2563		0.011133
2564		0.011131
2565		0.011130
2566		0.011128
2567		0.011127
2568		0.011125
2569		0.011124
2570		0.011122
2571		0.011121
2572		0.011119
2573		0.011118
2574		0.011116
2575		0.011115
2576		0.011113
2577		0.011112
2578		0.011110
2579		0.011109
2580		0.011108
2581		0.011106
2582		0.011105
2583		0.011103
2584		0.011102
2585		0.011100
2586		0.011099
2587		0.011097
2588		0.011096
2589		0.011094
2590		0.011093
2591		0.011091
2592		0.011090
2593		0.011088
2594		0.011087
2595		0.011085
2596		0.011084
2597		0.011082
2598		0.011081
2599		0.011079
2600		0.011078
2601		0.011076
2602		0.011075
2603		0.011073
2604		0.011072
2605		0.011070
2606		0.011069
2607		0.011067
2608		0.011066
2609		0.011064
2610		0.011063
2611		0.011061
2612		0.011060
2613		0.011058
2614		0.011057
2615		0.011055
2616		0.011054
2617		0.011053
2618		0.011051
2619		0.011050
2620		0.011048
2621		0.011047
2622		0.011045
2623		0.011044
2624		0.011042
2625		0.011041
2626		0.011039
2627		0.011038
2628		0.011036
2629		0.011035
2630		0.011033
2631		0.011032
2632		0.011030
2633		0.011029
2634		0.011027
2635		0.011026
2636		0.011024
2637		0.011023
2638		0.011021
2639		0.011020
2640		0.011019
2641		0.011017
2642		0.011016
2643		0.011014
2644		0.011013
2645		0.011011
2646		0.011010
2647		0.011008
2648		0.011007
2649		0.011005
2650		0.011004
2651		0.011002
2652		0.011001
2653		0.010999
2654		0.010998
2655		0.010996
2656		0.010995
2657		0.010993
2658		0.010992
2659		0.010991
2660		0.010989
2661		0.010988
2662		0.010986
2663		0.010985
2664		0.010983
2665		0.010982
2666		0.010980
2667		0.010979
2668		0.010977
2669		0.010976
2670		0.010974
2671		0.010973
2672		0.010971
2673		0.010970
2674		0.010969
2675		0.010967
2676		0.010966
2677		0.010964
2678		0.010963
2679		0.010961
2680		0.010960
2681		0.010958
2682		0.010957
2683		0.010955
2684		0.010954
2685		0.010952
2686		0.010951
2687		0.010950
2688		0.010948
2689		0.010947
2690		0.010945
2691		0.010944
2692		0.010942
2693		0.010941
2694		0.010939
2695		0.010938
2696		0.010936
2697		0.010935
2698		0.010933
2699		0.010932
2700		0.010931
2701		0.010929
2702		0.010928
2703		0.010926
2704		0.010925
2705		0.010923
2706		0.010922
2707		0.010920
2708		0.010919
2709		0.010917
2710		0.010916
2711		0.010914
2712		0.010913
2713		0.010912
2714		0.010910
2715		0.010909
2716		0.010907
2717		0.010906
2718		0.010904
2719		0.010903
2720		0.010901
2721		0.010900
2722		0.010898
2723		0.010897
2724		0.010896
2725		0.010894
2726		0.010893
2727		0.010891
2728		0.010890
2729		0.010888
2730		0.010887
2731		0.010885
2732		0.010884
2733		0.010883
2734		0.010881
2735		0.010880
2736		0.010878
2737		0.010877
2738		0.010875
2739		0.010874
2740		0.010872
2741		0.010871
2742		0.010869
2743		0.010868
2744		0.010867
2745		0.010865
2746		0.010864
2747		0.010862
2748		0.010861
2749		0.010859
2750		0.010858
2751		0.010856
2752		0.010855
2753		0.010854
2754		0.010852
2755		0.010851
2756		0.010849
2757		0.010848
2758		0.010846
2759		0.010845
2760		0.010843
2761		0.010842
2762		0.010841
2763		0.010839
2764		0.010838
2765		0.010836
2766		0.010835
2767		0.010833
2768		0.010832
2769		0.010831
2770		0.010829
2771		0.010828
2772		0.010826
2773		0.010825
2774		0.010823
2775		0.010822
2776		0.010820
2777		0.010819
2778		0.010818
2779		0.010816
2780		0.010815
2781		0.010813
2782		0.010812
2783		0.010810
2784		0.010809
2785		0.010807
2786		0.010806
2787		0.010805
2788		0.010803
2789		0.010802
2790		0.010800
2791		0.010799
2792		0.010797
2793		0.010796
2794		0.010795
2795		0.010793
2796		0.010792
2797		0.010790
2798		0.010789
2799		0.010787
2800		0.010786
2801		0.010785
2802		0.010783
2803		0.010782
2804		0.010780
2805		0.010779
2806		0.010777
2807		0.010776
2808		0.010775
2809		0.010773
2810		0.010772
2811		0.010770
2812		0.010769
2813		0.010767
2814		0.010766
2815		0.010765
2816		0.010763
2817		0.010762
2818		0.010760
2819		0.010759
2820		0.010757
2821		0.010756
2822		0.010755
2823		0.010753
2824		0.010752
2825		0.010750
2826		0.010749
2827		0.010747
2828		0.010746
2829		0.010745
2830		0.010743
2831		0.010742
2832		0.010740
2833		0.010739
2834		0.010737
2835		0.010736
2836		0.010735
2837		0.010733
2838		0.010732
2839		0.010730
2840		0.010729
2841		0.010727
2842		0.010726
2843		0.010725
2844		0.010723
2845		0.010722
2846		0.010720
2847		0.010719
2848		0.010718
2849		0.010716
2850		0.010715
2851		0.010713
2852		0.010712
2853		0.010710
2854		0.010709
2855		0.010708
2856		0.010706
2857		0.010705
2858		0.010703
2859		0.010702
2860		0.010701
2861		0.010699
2862		0.010698
2863		0.010696
2864		0.010695
2865		0.010693
2866		0.010692
2867		0.010691
2868		0.010689
2869		0.010688
2870		0.010686
2871		0.010685
2872		0.010684
2873		0.010682
2874		0.010681
2875		0.010679
2876		0.010678
2877		0.010676
2878		0.010675
2879		0.010674
2880		0.010672
2881		0.010671
